fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
203,1758902660482068224,1758902660592187392,110.11899999999999,1.0,0.5213544766108195,0.5439532995223999
204,1758902660887437312,1758902660977562368,90.125,1.0,0.5218307773272196,0.5284454623858134
205,1758902661022562304,1758902661142686976,120.125,1.0,0.45858044425646466,0.5646705130736033
206,1758902661272812288,1758902661352937216,80.125,1.0,0.5130180418491364,0.5391217321157455
207,1758902661643187200,1758902661733187328,90.0,1.0,0.5118541320164999,0.5319428741931915
208,1758902661888312320,1758902661963437312,75.125,1.0,0.49540842572848004,0.5267705917358398
209,1758902662558937344,1758902662664062208,105.125,1.0,0.4685963491598765,0.5488909880320231
210,1758902663289686272,1758902663424812288,135.126,1.0,0.44081516067186993,0.5928758482138315
211,1758902664861193216,1758902664946186240,84.993,1.0,0.458254337310791,0.5551354438066483
212,1758902665241436160,1758902665351561216,110.125,1.0,0.4634292225042979,0.5930401384830475
213,1758902666272444160,1758902666397561344,125.11699999999999,1.0,0.5073776245117188,0.5476333945989609
214,1758902666452561408,1758902666587686400,135.125,1.0,0.5668862760066986,0.5403712391853333
215,1758902666682811392,1758902666787936256,105.125,1.0,0.5499119460582733,0.5351630598306656
216,1758902667148193280,1758902667223311360,75.118,1.0,0.46163754165172577,0.5323838591575623
217,1758902667458561280,1758902667553561344,95.0,1.0,0.479759285847346,0.5566038091977438
218,1758902667953936384,1758902668029061376,75.125,1.0,0.43016332387924194,0.5864937404791514
219,1758902668394436352,1758902668519561216,125.125,1.0,0.3820522427558899,0.6057441383600235
220,1758902668719686400,1758902668819815168,100.12899999999998,1.0,0.32003827889760333,0.5922111968199412
221,1758902669105061376,1758902669190186240,85.125,1.0,0.30688728392124176,0.6054787337779999
222,1758902669505436160,1758902669695561216,190.125,1.0,0.3736617982387543,0.596820592880249
223,1758902669980822272,1758902670080937216,100.115,1.0,0.3229021529356639,0.6075311998526255
224,1758902670136061184,1758902670246063360,110.002,1.0,0.3312218983968099,0.6102650364240011
225,1758902670891686656,1758902670981811200,90.125,1.0,0.38450080156326294,0.6423842509587606
226,1758902672117810176,1758902672252936192,135.126,1.0,0.46533673256635666,0.6627091616392136
227,1758902675495935232,1758902675571072256,75.137,1.0,0.24668793876965842,0.7291863361994425
228,1758902676216685312,1758902676311689216,95.00399999999998,1.0,0.28293269872665405,0.7910951127608618
